малын_төрөл,бүс,он,утга
Тэмээ,Сүхбаатар,2002,12.42
Тэмээ,Сүхбаатар,2001,12.09
Тэмээ,Сүхбаатар,2000,12.24
Тэмээ,Сүхбаатар,1999,12.47
Тэмээ,Сүхбаатар,1998,12.07
Тэмээ,Сүхбаатар,1997,11.75
Тэмээ,Сүхбаатар,1996,11.21
Тэмээ,Сүхбаатар,1995,11.38
Тэмээ,Сүхбаатар,1994,11.93
Тэмээ,Сүхбаатар,1993,7.92
Тэмээ,Сүхбаатар,1992,12.68
Тэмээ,Сүхбаатар,1991,13.85
Тэмээ,Сүхбаатар,1990,15.94
Тэмээ,Сүхбаатар,1989,16.78
Тэмээ,Сүхбаатар,1988,16.57
Тэмээ,Сүхбаатар,1987,16.86
Тэмээ,Сүхбаатар,1986,18.21
Тэмээ,Сүхбаатар,1985,18.31
Тэмээ,Сүхбаатар,1984,18.23
Тэмээ,Сүхбаатар,1983,17.79
Тэмээ,Сүхбаатар,1982,18.43
Тэмээ,Сүхбаатар,1981,19.59
Тэмээ,Сүхбаатар,1980,18.96
Тэмээ,Сүхбаатар,1979,19.84
Тэмээ,Сүхбаатар,1978,19.42
Тэмээ,Сүхбаатар,1977,18.57
Тэмээ,Сүхбаатар,1976,19.52
Тэмээ,Сүхбаатар,1975,19.05
Тэмээ,Сүхбаатар,1974,18.4
Тэмээ,Сүхбаатар,1973,17.86
Тэмээ,Сүхбаатар,1972,17.67
Тэмээ,Сүхбаатар,1971,17.36
Тэмээ,Сүхбаатар,1970,17.83
Тэмээ,Хэнтий,2025,3.2
Тэмээ,Хэнтий,2024,3.27
Тэмээ,Хэнтий,2023,3.97
Тэмээ,Хэнтий,2022,4.13
Тэмээ,Хэнтий,2021,4.13
Тэмээ,Хэнтий,2020,4.02
Тэмээ,Хэнтий,2019,4.26
Тэмээ,Хэнтий,2018,4.3
Тэмээ,Хэнтий,2017,4.2
Тэмээ,Хэнтий,2016,4.33
Тэмээ,Хэнтий,2015,4.05
Тэмээ,Хэнтий,2014,3.78
Тэмээ,Хэнтий,2013,3.59
Тэмээ,Хэнтий,2012,3.67
Тэмээ,Хэнтий,2011,3.7
Тэмээ,Хэнтий,2010,3.71
Тэмээ,Хэнтий,2009,3.68
Тэмээ,Хэнтий,2008,4.04
Тэмээ,Хэнтий,2007,4.77
Тэмээ,Хэнтий,2006,5.09
Тэмээ,Хэнтий,2005,5.08
Тэмээ,Хэнтий,2004,5.51
Тэмээ,Хэнтий,2003,5.9
Тэмээ,Хэнтий,2002,6.22
Тэмээ,Хэнтий,2001,6.41
Тэмээ,Хэнтий,2000,7.26
Тэмээ,Хэнтий,1999,7.33
Тэмээ,Хэнтий,1998,7.26
Тэмээ,Хэнтий,1997,7.07
Тэмээ,Хэнтий,1996,7.09
Тэмээ,Хэнтий,1995,7.1
Тэмээ,Хэнтий,1994,7.3
Тэмээ,Хэнтий,1993,7.2
Тэмээ,Хэнтий,1992,7.85
Тэмээ,Хэнтий,1991,8.79
Тэмээ,Хэнтий,1990,9.88
Тэмээ,Хэнтий,1989,9.77
Тэмээ,Хэнтий,1988,9.49
Тэмээ,Хэнтий,1987,9.12
Тэмээ,Хэнтий,1986,9.26
Тэмээ,Хэнтий,1985,9.26
Тэмээ,Хэнтий,1984,9.81
Тэмээ,Хэнтий,1983,10.1
Тэмээ,Хэнтий,1982,10.63
Тэмээ,Хэнтий,1981,11.23
Тэмээ,Хэнтий,1980,11.1
Тэмээ,Хэнтий,1979,11.69
Тэмээ,Хэнтий,1978,11.63
Тэмээ,Хэнтий,1977,11.23
Тэмээ,Хэнтий,1976,11.72
Тэмээ,Хэнтий,1975,12.61
Тэмээ,Хэнтий,1974,12.97
Тэмээ,Хэнтий,1973,12.91
Тэмээ,Хэнтий,1972,13.1
Тэмээ,Хэнтий,1971,14.2
Тэмээ,Хэнтий,1970,14.5
Тэмээ,Говийн бүс,2025,266.1
Тэмээ,Говийн бүс,2024,252.72
Тэмээ,Говийн бүс,2023,256.45
Тэмээ,Говийн бүс,2022,259.54
Тэмээ,Говийн бүс,2021,249.35
Тэмээ,Говийн бүс,2020,255.0
Тэмээ,Говийн бүс,2019,243.63
Тэмээ,Говийн бүс,2018,235.46
Тэмээ,Говийн бүс,2017,219.68
Тэмээ,Говийн бүс,2016,202.89
Тэмээ,Говийн бүс,2015,186.31
Тэмээ,Говийн бүс,2014,176.44
Тэмээ,Говийн бүс,2013,161.69
Тэмээ,Говийн бүс,2012,152.37
Тэмээ,Говийн бүс,2011,138.13
Тэмээ,Говийн бүс,2010,131.28
Тэмээ,Говийн бүс,2009,132.93
Тэмээ,Говийн бүс,2008,126.3
Тэмээ,Говийн бүс,2007,120.2
Тэмээ,Говийн бүс,2006,117.4
Тэмээ,Говийн бүс,2005,120.5
Тэмээ,Говийн бүс,2004,122.27
Тэмээ,Говийн бүс,2003,120.08
Тэмээ,Говийн бүс,2002,120.29
Тэмээ,Говийн бүс,2001,130.16
Тэмээ,Говийн бүс,2000,144.15
Тэмээ,Говийн бүс,1999,158.0
Тэмээ,Говийн бүс,1998,157.08
Тэмээ,Говийн бүс,1997,154.34
Тэмээ,Говийн бүс,1996,153.1
Тэмээ,Говийн бүс,1995,155.19
Тэмээ,Говийн бүс,1994,155.77
Тэмээ,Говийн бүс,1993,158.8
Тэмээ,Говийн бүс,1992,190.06
Тэмээ,Говийн бүс,1991,216.71
Тэмээ,Говийн бүс,1990,242.37
Тэмээ,Говийн бүс,1989,257.16
Тэмээ,Говийн бүс,1988,253.65
Тэмээ,Говийн бүс,1987,248.66
Тэмээ,Говийн бүс,1986,252.85
Тэмээ,Говийн бүс,1985,260.16
Тэмээ,Говийн бүс,1984,263.99
Тэмээ,Говийн бүс,1983,264.36
Тэмээ,Говийн бүс,1982,263.86
Тэмээ,Говийн бүс,1981,261.48
Тэмээ,Говийн бүс,1980,267.43
Тэмээ,Говийн бүс,1979,281.07
Тэмээ,Говийн бүс,1978,277.88
Тэмээ,Говийн бүс,1977,275.78
Тэмээ,Говийн бүс,1976,270.6
Тэмээ,Говийн бүс,1975,277.64
Тэмээ,Говийн бүс,1974,267.86
Тэмээ,Говийн бүс,1973,264.26
Тэмээ,Говийн бүс,1972,290.12
Тэмээ,Говийн бүс,1971,293.2
Тэмээ,Говийн бүс,1970,292.85
Тэмээ,Говьсүмбэр,2025,1.24
Тэмээ,Говьсүмбэр,2024,0.96
Тэмээ,Говьсүмбэр,2023,1.02
Тэмээ,Говьсүмбэр,2022,1.0
Тэмээ,Говьсүмбэр,2021,1.07
Тэмээ,Говьсүмбэр,2020,1.09
Тэмээ,Говьсүмбэр,2019,0.99
Тэмээ,Говьсүмбэр,2018,1.06
Тэмээ,Говьсүмбэр,2017,0.93
Тэмээ,Говьсүмбэр,2016,0.82
Тэмээ,Говьсүмбэр,2015,0.87
Тэмээ,Говьсүмбэр,2014,0.87
Тэмээ,Говьсүмбэр,2013,0.82
Тэмээ,Говьсүмбэр,2012,0.63
Тэмээ,Говьсүмбэр,2011,0.6
Тэмээ,Говьсүмбэр,2010,0.53
Тэмээ,Говьсүмбэр,2009,0.5
Тэмээ,Говьсүмбэр,2008,0.51
Тэмээ,Говьсүмбэр,2007,0.53
Тэмээ,Говьсүмбэр,2006,0.51
Тэмээ,Говьсүмбэр,2005,0.44
Тэмээ,Говьсүмбэр,2004,0.5
Тэмээ,Говьсүмбэр,2003,0.48
Тэмээ,Говьсүмбэр,2002,0.38
Тэмээ,Говьсүмбэр,2001,0.4
Тэмээ,Говьсүмбэр,2000,0.46
Тэмээ,Говьсүмбэр,1999,0.51
Тэмээ,Говьсүмбэр,1998,0.45
Тэмээ,Говьсүмбэр,1997,0.42
Тэмээ,Говьсүмбэр,1996,0.46
Тэмээ,Говьсүмбэр,1995,0.46
Тэмээ,Говьсүмбэр,1994,0.48
Тэмээ,Говьсүмбэр,1993,0.39
Тэмээ,Говьсүмбэр,1992,0.35
Тэмээ,Говьсүмбэр,1991,0.35
Тэмээ,Говьсүмбэр,1990,
Тэмээ,Говьсүмбэр,1989,
Тэмээ,Говьсүмбэр,1988,
Тэмээ,Говьсүмбэр,1987,
Тэмээ,Говьсүмбэр,1986,
Тэмээ,Говьсүмбэр,1985,
Тэмээ,Говьсүмбэр,1984,
Тэмээ,Говьсүмбэр,1983,
Тэмээ,Говьсүмбэр,1982,
Тэмээ,Говьсүмбэр,1981,
Тэмээ,Говьсүмбэр,1980,
Тэмээ,Говьсүмбэр,1979,
Тэмээ,Говьсүмбэр,1978,
Тэмээ,Говьсүмбэр,1977,
Тэмээ,Говьсүмбэр,1976,
Тэмээ,Говьсүмбэр,1975,
Тэмээ,Говьсүмбэр,1974,
Тэмээ,Говьсүмбэр,1973,
Тэмээ,Говьсүмбэр,1972,
Тэмээ,Говьсүмбэр,1971,
Тэмээ,Говьсүмбэр,1970,
Тэмээ,Дорноговь,2025,60.99
Тэмээ,Дорноговь,2024,58.12
Тэмээ,Дорноговь,2023,54.54
Тэмээ,Дорноговь,2022,52.63
Тэмээ,Дорноговь,2021,48.34
Тэмээ,Дорноговь,2020,45.38
Тэмээ,Дорноговь,2019,43.51
Тэмээ,Дорноговь,2018,42.81
Тэмээ,Дорноговь,2017,40.72
Тэмээ,Дорноговь,2016,37.72
Тэмээ,Дорноговь,2015,36.08
Тэмээ,Дорноговь,2014,34.79
Тэмээ,Дорноговь,2013,32.85
Тэмээ,Дорноговь,2012,31.45
Тэмээ,Дорноговь,2011,30.02
Тэмээ,Дорноговь,2010,28.12
Тэмээ,Дорноговь,2009,26.08
Тэмээ,Дорноговь,2008,25.08
Тэмээ,Дорноговь,2007,24.5
Тэмээ,Дорноговь,2006,25.51
Тэмээ,Дорноговь,2005,28.48
Тэмээ,Дорноговь,2004,29.65
Тэмээ,Дорноговь,2003,29.01
Тэмээ,Дорноговь,2002,28.18
Тэмээ,Дорноговь,2001,28.05
Тэмээ,Дорноговь,2000,29.75
Тэмээ,Дорноговь,1999,30.34
Тэмээ,Дорноговь,1998,29.52
Тэмээ,Дорноговь,1997,29.16
Тэмээ,Дорноговь,1996,29.96
Тэмээ,Дорноговь,1995,31.15
Тэмээ,Дорноговь,1994,33.19
Тэмээ,Дорноговь,1993,35.81
Тэмээ,Дорноговь,1992,46.49
Тэмээ,Дорноговь,1991,52.5
Тэмээ,Дорноговь,1990,60.71
Тэмээ,Дорноговь,1989,67.52
Тэмээ,Дорноговь,1988,68.0
Тэмээ,Дорноговь,1987,65.6
Тэмээ,Дорноговь,1986,66.4
Тэмээ,Дорноговь,1985,68.44
Тэмээ,Дорноговь,1984,68.58
Тэмээ,Дорноговь,1983,68.59
Тэмээ,Дорноговь,1982,66.97
Тэмээ,Дорноговь,1981,65.48
Тэмээ,Дорноговь,1980,68.72
Тэмээ,Дорноговь,1979,73.64
Тэмээ,Дорноговь,1978,71.48
Тэмээ,Дорноговь,1977,70.2
Тэмээ,Дорноговь,1976,69.1
Тэмээ,Дорноговь,1975,72.71
Тэмээ,Дорноговь,1974,73.94
Тэмээ,Дорноговь,1973,73.21
Тэмээ,Дорноговь,1972,79.81
Тэмээ,Дорноговь,1971,79.85
Тэмээ,Дорноговь,1970,75.45
Тэмээ,Дундговь,2025,47.97
Тэмээ,Дундговь,2024,45.42
Тэмээ,Дундговь,2023,43.71
Тэмээ,Дундговь,2022,41.14
Тэмээ,Дундговь,2021,39.37
Тэмээ,Дундговь,2020,41.73
Тэмээ,Дундговь,2019,41.27
Тэмээ,Дундговь,2018,39.31
Тэмээ,Дундговь,2017,36.79
Тэмээ,Дундговь,2016,33.86
Тэмээ,Дундговь,2015,30.78
Тэмээ,Дундговь,2014,28.03
Тэмээ,Дундговь,2013,24.9
Тэмээ,Дундговь,2012,22.98
Тэмээ,Дундговь,2011,19.67
Тэмээ,Дундговь,2010,18.86
Тэмээ,Дундговь,2009,20.66
Тэмээ,Дундговь,2008,19.92
Тэмээ,Дундговь,2007,19.81
Тэмээ,Дундговь,2006,19.73
Тэмээ,Дундговь,2005,20.73
Тэмээ,Дундговь,2004,21.31
Тэмээ,Дундговь,2003,20.38
Тэмээ,Дундговь,2002,19.73
Тэмээ,Дундговь,2001,19.42
Тэмээ,Дундговь,2000,21.1
Тэмээ,Дундговь,1999,28.37
Тэмээ,Дундговь,1998,29.4
Тэмээ,Дундговь,1997,29.75
Тэмээ,Дундговь,1996,29.74
Тэмээ,Дундговь,1995,30.7
Тэмээ,Дундговь,1994,30.54
Тэмээ,Дундговь,1993,31.35
Тэмээ,Дундговь,1992,41.13
Тэмээ,Дундговь,1991,48.1
Тэмээ,Дундговь,1990,53.73
Тэмээ,Дундговь,1989,55.97
Тэмээ,Дундговь,1988,54.0
Тэмээ,Дундговь,1987,53.04
Тэмээ,Дундговь,1986,53.06
Тэмээ,Дундговь,1985,53.11
Тэмээ,Дундговь,1984,54.5
Тэмээ,Дундговь,1983,54.16
Тэмээ,Дундговь,1982,52.98
Тэмээ,Дундговь,1981,52.35
Тэмээ,Дундговь,1980,55.86
Тэмээ,Дундговь,1979,60.79
Тэмээ,Дундговь,1978,60.77
Тэмээ,Дундговь,1977,61.06
Тэмээ,Дундговь,1976,62.66
Тэмээ,Дундговь,1975,66.91
Тэмээ,Дундговь,1974,68.49
Тэмээ,Дундговь,1973,67.11
Тэмээ,Дундговь,1972,66.4
Тэмээ,Дундговь,1971,64.42
Тэмээ,Дундговь,1970,64.72
Тэмээ,Өмнөговь,2025,155.91
Тэмээ,Өмнөговь,2024,148.22
Тэмээ,Өмнөговь,2023,157.18
Тэмээ,Өмнөговь,2022,164.77
Тэмээ,Өмнөговь,2021,160.58
Тэмээ,Өмнөговь,2020,166.8
Тэмээ,Өмнөговь,2019,157.86
Тэмээ,Өмнөговь,2018,152.28
Тэмээ,Өмнөговь,2017,141.23
Тэмээ,Өмнөговь,2016,130.49
Тэмээ,Өмнөговь,2015,118.58
Тэмээ,Өмнөговь,2014,112.74
Тэмээ,Өмнөговь,2013,103.12
Тэмээ,Өмнөговь,2012,97.32
Тэмээ,Өмнөговь,2011,87.84
Тэмээ,Өмнөговь,2010,83.77
Тэмээ,Өмнөговь,2009,85.69
Тэмээ,Өмнөговь,2008,80.79
Тэмээ,Өмнөговь,2007,75.36
Тэмээ,Өмнөговь,2006,71.65
Тэмээ,Өмнөговь,2005,70.85
Тэмээ,Өмнөговь,2004,70.81
Тэмээ,Өмнөговь,2003,70.21
Тэмээ,Өмнөговь,2002,72.0
Тэмээ,Өмнөговь,2001,82.29
Тэмээ,Өмнөговь,2000,92.84
Тэмээ,Өмнөговь,1999,98.78
Тэмээ,Өмнөговь,1998,97.71
Тэмээ,Өмнөговь,1997,95.01
Тэмээ,Өмнөговь,1996,92.94
Тэмээ,Өмнөговь,1995,92.88
Тэмээ,Өмнөговь,1994,91.56
Тэмээ,Өмнөговь,1993,91.25
Тэмээ,Өмнөговь,1992,102.09
Тэмээ,Өмнөговь,1991,115.76
Тэмээ,Өмнөговь,1990,127.93
Тэмээ,Өмнөговь,1989,133.67
Тэмээ,Өмнөговь,1988,131.65
Тэмээ,Өмнөговь,1987,130.02
Тэмээ,Өмнөговь,1986,133.39
Тэмээ,Өмнөговь,1985,138.61
Тэмээ,Өмнөговь,1984,140.91
Тэмээ,Өмнөговь,1983,141.61
Тэмээ,Өмнөговь,1982,143.91
Тэмээ,Өмнөговь,1981,143.65
Тэмээ,Өмнөговь,1980,142.85
Тэмээ,Өмнөговь,1979,146.64
Тэмээ,Өмнөговь,1978,145.63
Тэмээ,Өмнөговь,1977,144.52
Тэмээ,Өмнөговь,1976,138.84
Тэмээ,Өмнөговь,1975,138.02
Тэмээ,Өмнөговь,1974,125.43
Тэмээ,Өмнөговь,1973,123.94
Тэмээ,Өмнөговь,1972,143.91
Тэмээ,Өмнөговь,1971,148.93
Тэмээ,Өмнөговь,1970,152.68
Тэмээ,Улаанбаатар,2025,0.14
Тэмээ,Улаанбаатар,2024,0.13
Тэмээ,Улаанбаатар,2023,0.09
Тэмээ,Улаанбаатар,2022,0.13
Тэмээ,Улаанбаатар,2021,0.13
Тэмээ,Улаанбаатар,2020,0.25
Тэмээ,Улаанбаатар,2019,0.26
Тэмээ,Улаанбаатар,2018,0.23
Тэмээ,Улаанбаатар,2017,0.25
Тэмээ,Улаанбаатар,2016,0.25
Тэмээ,Улаанбаатар,2015,0.23
Тэмээ,Улаанбаатар,2014,0.15
Тэмээ,Улаанбаатар,2013,0.12
Тэмээ,Улаанбаатар,2012,0.18
Тэмээ,Улаанбаатар,2011,0.15
Тэмээ,Улаанбаатар,2010,0.23
Тэмээ,Улаанбаатар,2009,0.21
Тэмээ,Улаанбаатар,2008,0.15
Тэмээ,Улаанбаатар,2007,0.12
Тэмээ,Улаанбаатар,2006,0.1
Тэмээ,Улаанбаатар,2005,0.09
Тэмээ,Улаанбаатар,2004,0.04
Тэмээ,Улаанбаатар,2003,0.05
Тэмээ,Улаанбаатар,2002,0.06
Тэмээ,Улаанбаатар,2001,0.06
Тэмээ,Улаанбаатар,2000,0.08
Тэмээ,Улаанбаатар,1999,0.06
Тэмээ,Улаанбаатар,1998,0.07
Тэмээ,Улаанбаатар,1997,0.09
Тэмээ,Улаанбаатар,1996,0.09
Тэмээ,Улаанбаатар,1995,0.1
Тэмээ,Улаанбаатар,1994,0.09
Тэмээ,Улаанбаатар,1993,0.14
Тэмээ,Улаанбаатар,1992,0.09
Тэмээ,Улаанбаатар,1991,0.04
Тэмээ,Улаанбаатар,1990,0.03
Тэмээ,Улаанбаатар,1989,0.02
Тэмээ,Улаанбаатар,1988,0.01
Тэмээ,Улаанбаатар,1987,0.02
Тэмээ,Улаанбаатар,1986,0.02
Тэмээ,Улаанбаатар,1985,0.02
Тэмээ,Улаанбаатар,1984,0.02
Тэмээ,Улаанбаатар,1983,0.02
Тэмээ,Улаанбаатар,1982,0.03
Тэмээ,Улаанбаатар,1981,0.02
Тэмээ,Улаанбаатар,1980,0.02
Тэмээ,Улаанбаатар,1979,7.4
Тэмээ,Улаанбаатар,1978,0.0
Тэмээ,Улаанбаатар,1977,0.0
Тэмээ,Улаанбаатар,1976,0.0
Тэмээ,Улаанбаатар,1975,0.0
Тэмээ,Улаанбаатар,1974,0.0
Тэмээ,Улаанбаатар,1973,0.0
Тэмээ,Улаанбаатар,1972,0.0
Тэмээ,Улаанбаатар,1971,0.0
Тэмээ,Улаанбаатар,1970,0.0
Хонь,Улсын дүн,2025,23862.46
Хонь,Улсын дүн,2024,24491.12
Хонь,Улсын дүн,2023,29409.35
Хонь,Улсын дүн,2022,32747.68
Хонь,Улсын дүн,2021,31086.96
Хонь,Улсын дүн,2020,30049.43
Хонь,Улсын дүн,2019,32267.27
Хонь,Улсын дүн,2018,30554.8
Хонь,Улсын дүн,2017,30109.89
Хонь,Улсын дүн,2016,27856.6
Хонь,Улсын дүн,2015,24943.13
Хонь,Улсын дүн,2014,23214.78
Хонь,Улсын дүн,2013,20066.43
Хонь,Улсын дүн,2012,18141.36
Хонь,Улсын дүн,2011,15668.54
Хонь,Улсын дүн,2010,14480.4
Хонь,Улсын дүн,2009,19274.75
Хонь,Улсын дүн,2008,18362.37
Хонь,Улсын дүн,2007,16990.11
Хонь,Улсын дүн,2006,14815.09
Хонь,Улсын дүн,2005,12884.55
Хонь,Улсын дүн,2004,11686.43
Хонь,Улсын дүн,2003,10756.41
Хонь,Улсын дүн,2002,10636.62
Хонь,Улсын дүн,2001,11937.35
Хонь,Улсын дүн,2000,13876.43
Хонь,Улсын дүн,1999,15191.34
Хонь,Улсын дүн,1998,14694.26
Хонь,Улсын дүн,1997,14165.64
Хонь,Улсын дүн,1996,13560.6
Хонь,Улсын дүн,1995,13718.62
Хонь,Улсын дүн,1994,13773.99
Хонь,Улсын дүн,1993,13494.97
Хонь,Улсын дүн,1992,14657.01
Хонь,Улсын дүн,1991,14720.98
Хонь,Улсын дүн,1990,15082.96
Хонь,Улсын дүн,1989,14265.19
Хонь,Улсын дүн,1988,13450.78
Хонь,Улсын дүн,1987,13233.77
Хонь,Улсын дүн,1986,13169.02
Хонь,Улсын дүн,1985,13248.79
Хонь,Улсын дүн,1984,13391.21
Хонь,Улсын дүн,1983,14110.44
Хонь,Улсын дүн,1982,14954.82
Хонь,Улсын дүн,1981,14714.04
Хонь,Улсын дүн,1980,14230.74
Хонь,Улсын дүн,1979,14372.46
Хонь,Улсын дүн,1978,14152.7
Хонь,Улсын дүн,1977,13430.29
Хонь,Улсын дүн,1976,13906.49
Хонь,Улсын дүн,1975,14458.35
Хонь,Улсын дүн,1974,14503.71
Хонь,Улсын дүн,1973,14072.91
Хонь,Улсын дүн,1972,13715.85
Хонь,Улсын дүн,1971,13420.17
Хонь,Улсын дүн,1970,13311.46
Хонь,Хангайн бүс,2025,5458.0
Хонь,Хангайн бүс,2024,5476.79
Хонь,Хангайн бүс,2023,5935.16
Хонь,Хангайн бүс,2022,6448.19
Хонь,Хангайн бүс,2021,5887.73
Хонь,Хангайн бүс,2020,6113.74
Хонь,Хангайн бүс,2019,7334.07
Хонь,Хангайн бүс,2018,6867.38
Хонь,Хангайн бүс,2017,6889.48
Хонь,Хангайн бүс,2016,6291.12
Хонь,Хангайн бүс,2015,5421.35
Хонь,Хангайн бүс,2014,5039.57
Хонь,Хангайн бүс,2013,4320.8
Хонь,Хангайн бүс,2012,3846.31
Хонь,Хангайн бүс,2011,3133.95
Хонь,Хангайн бүс,2010,2767.89
Хонь,Хангайн бүс,2009,4202.33
Хонь,Хангайн бүс,2008,3888.93
Хонь,Хангайн бүс,2007,3448.31
Хонь,Хангайн бүс,2006,2907.49
Хонь,Хангайн бүс,2005,2498.2
Хонь,Хангайн бүс,2004,2214.15
Хонь,Хангайн бүс,2003,2020.39
Хонь,Хангайн бүс,2002,1869.95
Хонь,Хангайн бүс,2001,2299.23
Хонь,Хангайн бүс,2000,2878.23
Хонь,Хангайн бүс,1999,3322.69
Хонь,Хангайн бүс,1998,3168.18
Хонь,Хангайн бүс,1997,2996.98
Хонь,Хангайн бүс,1996,2836.33
Хонь,Хангайн бүс,1995,2923.94
Хонь,Хангайн бүс,1994,2889.47
Хонь,Хангайн бүс,1993,2695.93
Хонь,Хангайн бүс,1992,2834.69
Хонь,Хангайн бүс,1991,2792.87
Хонь,Хангайн бүс,1990,2806.87
Хонь,Хангайн бүс,1989,2585.33
Хонь,Хангайн бүс,1988,2397.98
Хонь,Хангайн бүс,1987,2416.48
Хонь,Хангайн бүс,1986,2343.11
Хонь,Хангайн бүс,1985,2333.86
Хонь,Хангайн бүс,1984,2509.33
Хонь,Хангайн бүс,1983,2779.14
Хонь,Хангайн бүс,1982,3165.51
Хонь,Хангайн бүс,1981,3113.12
Хонь,Хангайн бүс,1980,2997.41
Хонь,Хангайн бүс,1979,2976.6
Хонь,Хангайн бүс,1978,2973.2
Хонь,Хангайн бүс,1977,2914.23
Хонь,Хангайн бүс,1976,2896.62
Хонь,Хангайн бүс,1975,2961.64
Хонь,Хангайн бүс,1974,2898.78
