id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Барилгын зориулалт,Дүүрэг,Хороо,Хаягийн бүс,Архитектур төлөвлөлтийн даалгаврын дугаар,Гудамж
123837,ТТО161557746017000,Орон сууцны 22-р байрны урд талд хүүхдийн тоглоомы,Polygon,106.889859,47.922383,Тохижилтын загвар зураг,Тоглоомын талбайн барилга,Баянгол,17-р хороо,4-р хороолол-4 /16063/,МЗХ2019/07-043,С.Амарсанаагийн гудамж
123838,ТТО161557746905000,"Орон сууцны 9б, 9а-р байруудын дунд талд хүүхдийн ",Polygon,106.874024,47.921414,Тохижилтын загвар зураг,Тоглоомын талбайн барилга,Баянгол,8-р хороо,3-р хороолол-3 /16092/,МЗХ2019/07-049,
123839,ТТО161557751259000,Хүүхдийн тоглоомын талбай,Polygon,106.870389,47.924446,Тохижилтын загвар зураг,,Баянгол,13-р хороо,3-р хороолол-2 /16091/,МЗХ2019/07-050,
123840,ТТО161650386798000,,Polygon,106.843779,47.901753,Тохижилтын загвар зураг,Эдэлбэр газрын тохижилт,Баянгол,20-р хороо,Үйлдвэрийн баруун бүс-1 /16100/,,
123841,ТТО161650386818000,,Polygon,106.843177,47.90185,Тохижилтын загвар зураг,Эдэлбэр газрын тохижилт,Баянгол,20-р хороо,Үйлдвэрийн баруун бүс-1 /16100/,,
123842,ТТО161557752201000,Нэгдсэн тохижилт,Polygon,106.880408,47.911781,Тохижилтын загвар зураг,,Баянгол,4-р хороо,2-р хороолол-3 /16052/,МЗХ2019/07-051,
123843,ТТО161557753529000,Гадна талбайн тохижилт,MultiPolygon,106.878061,47.926947,Тохижилтын загвар зураг,,Баянгол,12-р хороо,4-р хороолол-6 /16065/,МЗХ2019/07-052,
123844,ТТО161557754856000,Явган зам,Polygon,106.865584,47.92874,Тохижилтын загвар зураг,Хороолол дундах тохижилтын барилга,Баянгол,10-р хороо,Наран-БГД /16070/,МЗХ2019/07-053,
123845,ТТО161557755962000,Гадна талбайн тохижилт,MultiPolygon,106.88529,47.911718,Тохижилтын загвар зураг,,Баянгол,1-р хороо,2-р хороолол-2 /16051/,МЗХ2019/07-054,
123847,ТТО161557759347000,Гудамжны тохижилт,Polygon,106.862469,47.934888,Тохижилтын загвар зураг,Хороолол дундах тохижилтын барилга,Баянгол,10-р хороо,Наран-БГД /16070/,МЗХ2019/07-055,
123848,ТТО161557759430000,Гудамжны тохижилт,Polygon,106.866181,47.935672,Тохижилтын загвар зураг,Хороолол дундах тохижилтын барилга,Баянгол,10-р хороо,Наран-БГД /16070/,МЗХ2019/07-055,
123849,ТТО161557762177000,Явган зам,Polygon,106.885693,47.928433,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Баянгол,11-р хороо,4-р хороолол-2 /16061/,МЗХ2019/07-056,
123850,ТТО161557762544000,явган зам,Polygon,106.880946,47.927233,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Баянгол,12-р хороо,4-р хороолол-6 /16065/,МЗХ2019/07-057,
123852,ТТО161557763083000,явган зам,Polygon,106.876504,47.925535,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Баянгол,12-р хороо,4-р хороолол-6 /16065/,МЗХ2019/07-058,
123853,ТТО161557763565000,явган зам,Polygon,106.889321,47.920521,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Баянгол,17-р хороо,4-р хороолол-4 /16063/,МЗХ2019/07-060,
123854,ТТО161557764357000,Явган зам,Polygon,106.879256,47.924095,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Баянгол,14-р хороо,4-р хороолол-7 /16066/,МЗХ2019/07-059,
123855,ТТО161557765078000,Гадна талбайн тохижилт,Polygon,106.889257,47.910106,Тохижилтын загвар зураг,,Баянгол,1-р хороо,2-р хороолол-2 /16051/,МЗХ2019/07-061,
123857,ТТО161557765822000,Явган зам,Polygon,106.881945,47.915814,Тохижилтын загвар зураг,,Баянгол,2-р хороо,2-р хороолол-1 /16050/,МЗХ2019/07-062,
123858,ТТО161557766818000,Гадна талбайн тохижилт,Polygon,106.877017,47.911634,Тохижилтын загвар зураг,,Баянгол,4-р хороо,2-р хороолол-3 /16052/,МЗХ2019/07-063,
123859,ТТО161557767506000,явган зам,Polygon,106.865542,47.914813,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Баянгол,5-р хороо,10-р хороолол-1 /16080/,МЗХ2019/07-064,
123860,ТТО161557768323000,Явган зам,Polygon,106.865885,47.919118,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Баянгол,7-р хороо,3-р хороолол-5 /16094/,МЗХ2019/07-065,
123861,ТТО161557768892000,Явган зам,Polygon,106.882135,47.928282,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Баянгол,12-р хороо,4-р хороолол-6 /16065/,МЗХ2019/07-066,
123862,ТТО161557769308000,Явган зам,Polygon,106.885441,47.925092,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Баянгол,15-р хороо,4-р хороолол-3 /16062/,МЗХ2019/07-067,
123863,ТТО161557770028000,Гадна талбайн тохижилт,Polygon,106.889917,47.919057,Тохижилтын загвар зураг,,Баянгол,17-р хороо,4-р хороолол-4 /16063/,МЗХ2019/07-068,
123864,ТТО161557770689000,Гудамжны тохижилт,Polygon,106.856236,47.932129,Тохижилтын загвар зураг,Хороолол дундах тохижилтын барилга,Баянгол,21-р хороо,Наран-БГД /16070/,МЗХ2019/07-069,
123865,ТТО161557771707000,Гудамжны тохижилт,Polygon,106.869626,47.938255,Тохижилтын загвар зураг,Хороолол дундах тохижилтын барилга,Баянгол,22-р хороо,Наран-БГД /16070/,МЗХ2019/07-070,
123867,ТТО161557780525000,Гудамжны тохижилт,Polygon,106.865213,47.923741,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Баянгол,9-р хороо,3-р хороолол-4 /16093/,МЗХ2019/07-072,
123868,ТТО161557781010000,Гадна талбайн тохижилт,Polygon,106.887585,47.911687,Тохижилтын загвар зураг,,Баянгол,1-р хороо,2-р хороолол-2 /16051/,МЗХ2019/07-073,
123869,ТТО161557781840000,Гадна талбайн тохижилт,Polygon,106.869508,47.919765,Тохижилтын загвар зураг,,Баянгол,8-р хороо,3-р хороолол-3 /16092/,МЗХ2019/07-074,
123870,ТТО161557782294000,Гадна талбайн тохижилт,Polygon,106.879952,47.913579,Тохижилтын загвар зураг,,Баянгол,4-р хороо,2-р хороолол-3 /16052/,МЗХ2019/07-075,
123871,ТТО161557782935000,Гадна талбайн тохижилт,Polygon,106.863064,47.912703,Тохижилтын загвар зураг,,Баянгол,5-р хороо,Үйлдвэрийн төвийн бүс-1 /16010/,МЗХ2019/07-076,
123872,ТТО161557783821000,Нэгдсэн тохижилт,Polygon,106.879513,47.925929,Тохижилтын загвар зураг,,Баянгол,12-р хороо,4-р хороолол-6 /16065/,МЗХ2019/07-078,
123873,ТТО161557784420000,Спорт талбай,Polygon,106.88692,47.923965,Тохижилтын загвар зураг,,Баянгол,15-р хороо,4-р хороолол-3 /16062/,МЗХ2019/07-079,
123874,ТТО161557784710000,Хүүхдийн тоглоомын талбай,Polygon,106.879321,47.921028,Тохижилтын загвар зураг,,Баянгол,19-р хороо,4-р хороолол-8 /16067/,МЗХ2019/07-080,
123875,ТТО161557785167000,Бичил цэцэрлэгт хүрээлэн,Polygon,106.788875,47.900796,Тохижилтын загвар зураг,Цэцэрлэгт хүрээлэнгийн барилга,Баянгол,20-р хороо,Үйлдвэрийн баруун бүс-3 /16102/,МЗХ2019/07-081,
123876,ТТО161557785533000,Далангийн тохижилт,Polygon,106.854446,47.918722,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Баянгол,21-р хороо,3-р хороолол-6 /16095/,МЗХ2019/07-082,
123877,ТТО161557785836000,Амралтын талбай,Polygon,106.882639,47.937763,Тохижилтын загвар зураг,Ногоон байгууламжийн барилга,Баянгол,23-р хороо,Наран-БГД /16070/,МЗХ2019/07-083,
123878,ТТО161557786200000,Спорт талбай,Polygon,106.882644,47.913583,Тохижилтын загвар зураг,,Баянгол,4-р хороо,2-р хороолол-3 /16052/,МЗХ2019/07-084,
123879,ТТО161557786643000,Автозогсоол,Polygon,106.879002,47.915419,Тохижилтын загвар зураг,,Баянгол,2-р хороо,2-р хороолол-1 /16050/,МЗХ2019/07-085,
123880,ТТО161557786989000,Автозогсоол,Polygon,106.882795,47.91535,Тохижилтын загвар зураг,,Баянгол,2-р хороо,2-р хороолол-1 /16050/,МЗХ2019/07-086,
123881,ТТО161557787324000,Автозогсоол,Polygon,106.888522,47.91386,Тохижилтын загвар зураг,,Баянгол,3-р хороо,2-р хороолол-2 /16051/,МЗХ2019/07-087,
123882,ТТО161557787657000,Автозогсоол,Polygon,106.870238,47.920666,Тохижилтын загвар зураг,,Баянгол,8-р хороо,3-р хороолол-3 /16092/,МЗХ2019/07-088,
123883,ТТО161557787995000,Автозогссоол,Polygon,106.869699,47.921382,Тохижилтын загвар зураг,,Баянгол,8-р хороо,3-р хороолол-3 /16092/,МЗХ2019/07-089,
123884,ТТО161557788314000,зогсоол,Polygon,106.867765,47.92587,Тохижилтын загвар зураг,,Баянгол,10-р хороо,3-р хороолол-4 /16093/,МЗХ2019/07-090,
