id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Архитектур орон зайн бүс,Нэр
70140,,,Polygon,106.63674,47.905703,Сайжруулсан гэр хороолол,Сайжруулсан гэр хороолол,Гэр хороолол
70141,,,Polygon,106.628818,47.896394,Тусгай бүс,Тусгай бүс,Ногоон байгууламж
70143,,,Polygon,106.629731,47.907015,Хамгаалалтын бүс,Хамгаалалтын бүс,Гэр хороолол
70145,,,Polygon,106.630054,47.906286,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
70147,,,Polygon,106.629152,47.906296,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70148,,,Polygon,106.629618,47.906285,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
70150,,,Polygon,106.624714,47.906639,Хамгаалалтын бүс,Хамгаалалтын бүс,Замын улаан шугам
70152,,,Polygon,106.634193,47.907785,Хамгаалалтын бүс,Хамгаалалтын бүс,Замын улаан шугам
70154,,,Polygon,106.627199,47.90576,Хамгаалалтын бүс,Хамгаалалтын бүс,Замын улаан шугам
70155,,,MultiPolygon,106.909844,47.932031,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
70157,,,Polygon,106.631159,47.884234,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70159,,,Polygon,106.670971,47.89967,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70161,,,Polygon,106.65954,47.911431,Хамгаалалтын бүс,Хамгаалалтын бүс,
70162,,,Polygon,106.632921,47.882656,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70164,,,Polygon,106.642181,47.892287,Ногоон байгууламж,Ногоон байгууламж,Ногоон байгууламж
70166,,,Polygon,106.627415,47.883452,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
70168,,,Polygon,106.648141,47.897809,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70169,,,Polygon,106.649016,47.89775,Хамгаалалтын бүс,Хамгаалалтын бүс,Замын улаан шугам
70171,,,Polygon,106.649942,47.897763,Хамгаалалтын бүс,Хамгаалалтын бүс,Замын улаан шугам
70173,,,Polygon,106.658297,47.908657,Тусгай бүс,Тусгай бүс,Ногоон байгууламж
70174,,,Polygon,106.67178,47.899595,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70176,,,Polygon,106.661289,47.907613,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
70178,,,Polygon,106.65688,47.904077,Тусгай бүс,Тусгай бүс,Ногоон байгууламж
70180,,,Polygon,106.663016,47.904893,Орон сууцны хороолол,Орон сууцны хороолол,Хамгаалалтын ногоон бүс
70181,,,Polygon,106.660871,47.907702,Орон сууцны хороолол,Орон сууцны хороолол,
70183,,,Polygon,106.653806,47.911222,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
70185,,,Polygon,106.656625,47.911023,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
70187,,,Polygon,106.674575,47.898958,Хамгаалалтын бүс,Хамгаалалтын бүс,
70188,,,Polygon,106.653261,47.911283,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70190,,,Polygon,106.654175,47.912735,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
70192,,,Polygon,106.653807,47.912739,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70193,,,Polygon,106.664888,47.904758,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70195,,,Polygon,106.673325,47.897964,Хамгаалалтын бүс,Хамгаалалтын бүс,
70197,,,Polygon,106.673186,47.898134,Хамгаалалтын бүс,Хамгаалалтын бүс,
70199,,,Polygon,106.660748,47.895969,Хамгаалалтын бүс,Хамгаалалтын бүс,
70200,,,Polygon,106.665634,47.904811,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70202,,,Polygon,106.662433,47.908376,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70204,,,Polygon,106.660879,47.909388,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
70205,,,Polygon,106.661677,47.907516,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70207,,,Polygon,106.66111,47.90941,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70209,,,Polygon,106.659183,47.91019,Хамгаалалтын бүс,Хамгаалалтын бүс,
70211,,,Polygon,106.659721,47.914757,Хамгаалалтын бүс,Хамгаалалтын бүс,
70212,,,Polygon,106.660627,47.906915,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70214,,,Polygon,106.659384,47.912977,Тусгай бүс,Тусгай бүс,
70216,,,MultiPolygon,106.672502,47.898825,Хамгаалалтын бүс,Хамгаалалтын бүс,
70218,,,Polygon,106.671797,47.899265,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70219,,,Polygon,106.674793,47.898725,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70221,,,Polygon,106.674864,47.898481,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70223,,,Polygon,106.672048,47.898604,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70224,,,Polygon,106.672652,47.89839,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70226,,,Polygon,106.666047,47.897153,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70228,,,Polygon,106.671391,47.898312,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70230,,,Polygon,106.670906,47.89827,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
70231,,,Polygon,106.928277,47.918725,Хотын хөгжлийн тэнхлэг,Хотын хөгжлийн тэнхлэг,Хөгжлийн тэнхлэг
70233,,,Polygon,106.671605,47.898045,Хамгаалалтын бүс,Хамгаалалтын бүс,
70235,,,Polygon,106.671967,47.899072,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
70237,,,Polygon,106.670475,47.899726,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
70238,,,Polygon,106.669801,47.898118,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70240,,,Polygon,106.670282,47.898195,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
70242,,,Polygon,106.665737,47.89777,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70243,,,Polygon,106.669268,47.899872,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70245,,,Polygon,106.669842,47.899817,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
70247,,,Polygon,106.665848,47.897592,Хамгаалалтын бүс,Хамгаалалтын бүс,
70249,,,Polygon,106.66592,47.897324,Хамгаалалтын бүс,Хамгаалалтын бүс,
70250,,,Polygon,106.926703,47.898712,Орон сууцны хороолол,Орон сууцны хороолол,Орон сууц
70252,,,Polygon,106.665957,47.897346,Хамгаалалтын бүс,Хамгаалалтын бүс,
70254,,,Polygon,106.679145,47.903083,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70256,,,Polygon,106.678867,47.903755,Ногоон байгууламж,Ногоон байгууламж,
70257,,,Polygon,106.66973,47.904058,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70259,,,Polygon,106.66147,47.910778,Хамгаалалтын бүс,Хамгаалалтын бүс,
70261,,,Polygon,106.66256,47.908447,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70262,,,Polygon,106.667353,47.904616,Хамгаалалтын бүс,Хамгаалалтын бүс,
70264,,,Polygon,106.663489,47.908357,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70266,,,Polygon,106.663935,47.908445,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
70268,,,Polygon,106.662467,47.909835,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70269,,,Polygon,106.662149,47.910536,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70271,,,Polygon,106.66267,47.910541,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70273,,,Polygon,106.663179,47.91036,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
70274,,,Polygon,106.658043,47.918871,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70276,,,Polygon,106.656544,47.921055,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70278,,,Polygon,106.657559,47.919739,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70280,,,Polygon,106.66183,47.915985,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70281,,,Polygon,106.661782,47.916483,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70283,,,Polygon,106.662059,47.916569,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70285,,,Polygon,106.660973,47.917997,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70287,,,Polygon,106.662299,47.916659,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70288,,,Polygon,106.661824,47.913128,Хамгаалалтын бүс,Хамгаалалтын бүс,Ногоон байгууламж
70290,,,Polygon,106.667092,47.906532,Хамгаалалтын бүс,Хамгаалалтын бүс,Хамгаалалтын ногоон бүс
