id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Хэсэгчилсэн ерөнхий төлөвлөгөөний нэр,Батлагдсан дугаар,Бүсчлэл,Дүүрэг,Хороо,Хаягийн бүс,Гудамж
545408,,,Polygon,106.863113,47.91425,Ажил хэргийн бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",52,,,,,
545409,,,Polygon,106.868471,47.914724,Ажил хэргийн бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",52,,,,,
545410,,,Polygon,106.880312,47.917015,Инженерийн шугам сүлжээний бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
545411,,,Polygon,106.880372,47.916195,Орон сууцны бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
545412,,,Polygon,106.88198,47.916014,Орон сууцны бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
545413,,,Polygon,106.88309,47.915688,Ажил хэргийн бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",52,,,,,
545414,,,Polygon,106.886414,47.915202,Ажил хэргийн бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",52,,,,,
545415,,,Polygon,106.884136,47.915113,Ногоон байгууламжийн бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
545416,,,Polygon,106.892995,47.914226,Ажил хэргийн бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",52,,,,,
545417,,,Polygon,106.889474,47.914329,Ажил хэргийн бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",52,,,,,
545418,,,Polygon,106.885301,47.911675,Орон сууцны бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
545419,,,Polygon,106.880632,47.913537,Орон сууцны бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
545420,,,Polygon,106.879301,47.914167,Ажил хэргийн бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",52,,,,,
545421,,,Polygon,106.878679,47.910289,Орон сууцны бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
545422,,,Polygon,106.881696,47.910252,Орон сууцны бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
545423,,,Polygon,106.87413,47.910299,Тусгай бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
545424,,,Polygon,106.873115,47.911095,Ажил хэргийн бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
545425,,,Polygon,106.872208,47.912218,Ажил хэргийн бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
545426,,,Polygon,106.868261,47.912477,Орон сууцны бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
545427,,,Polygon,106.864642,47.91274,Орон сууцны бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
545428,,,Polygon,106.864721,47.912055,Орон сууцны бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
545429,,,Polygon,106.859554,47.91255,Холимог ашиглалттай бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
545430,,,Polygon,106.856075,47.912133,"Хотын төв, олон нийтийн бүс","Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
545431,,,Polygon,106.853098,47.912028,"Хотын төв, олон нийтийн бүс","Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
545432,,,Polygon,106.848653,47.911598,Орон сууцны бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
545433,,,Polygon,106.848905,47.911403,Ногоон байгууламжийн бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
545434,,,Polygon,106.842016,47.909461,Ногоон байгууламжийн бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
545435,,,Polygon,106.839353,47.909453,Орон сууцны бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
545436,,,Polygon,106.83773,47.909798,Орон сууцны бүс,"Улаанбаатар хотын төлөвлөлтийн баруун-1 бүсийн Баянгол дүүргийн орон сууцны 2, 3 дугаар нэгж хорооллын ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын Тэргүүлэгчдийн 52 дугаар тогтоол,,,,,
